SKU,Fecha,Demanda_Total,Precio_Prom_Venta,Num_Transacciones,Num_Feriados,Num_Dias_Pago,Num_Dias_Promocion,Precio_base,Rotacion_Cod,Target_Demanda_Futura,Demanda_Log
SKU-0759,2025-04-27,8.666666666666666,8.7,1,0,0,0,6.0,2,5.666666666666667,2.268683541318364
SKU-0759,2025-05-11,5.666666666666667,8.533333333333333,3,0,0,0,6.0,2,3.6666666666666665,1.8971199848858813
SKU-0759,2025-05-25,3.6666666666666665,0.0,0,0,0,0,6.0,2,2.6666666666666665,1.5404450409471488
SKU-0759,2025-06-08,2.6666666666666665,8.5,1,0,0,0,6.0,2,1.0,1.2992829841302609
SKU-0759,2025-06-22,1.0,8.45,2,0,0,0,6.0,2,7.0,0.6931471805599453
SKU-0759,2025-07-06,7.0,8.428571428571429,7,0,1,3,6.0,2,9.0,2.0794415416798357
SKU-0759,2025-07-20,9.0,8.55,4,0,0,0,6.0,2,13.0,2.302585092994046
SKU-0759,2025-08-03,13.0,8.48,5,1,2,0,6.0,2,7.0,2.6390573296152584
SKU-0759,2025-08-17,7.0,0.0,0,0,0,0,6.0,2,7.0,2.0794415416798357
SKU-0759,2025-08-31,7.0,8.525,4,0,0,1,6.0,2,3.3333333333333335,2.0794415416798357
SKU-0759,2025-09-14,3.3333333333333335,8.45,2,0,0,0,6.0,2,5.666666666666667,1.4663370687934272
SKU-0759,2025-09-28,5.666666666666667,8.466666666666667,3,0,0,0,6.0,2,6.333333333333333,1.8971199848858813
SKU-0759,2025-10-12,6.333333333333333,8.433333333333334,3,0,0,1,6.0,2,9.333333333333334,1.992430164690206
SKU-0759,2025-10-26,9.333333333333334,8.459999999999999,5,0,0,0,6.0,2,7.666666666666667,2.3353749158170367
SKU-0759,2025-11-09,7.666666666666667,8.2,1,0,0,0,6.0,2,6.0,2.1594842493533726
SKU-0759,2025-11-23,6.0,8.5,2,0,0,0,6.0,2,4.0,1.9459101490553132
SKU-0759,2025-12-07,4.0,8.7,2,0,0,0,6.0,2,4.333333333333333,1.6094379124341003
SKU-0760,2025-01-05,5.0,8.1,1,0,0,0,5.8,2,3.0,1.791759469228055
SKU-0760,2025-01-19,3.0,8.1,1,0,0,0,5.8,2,5.333333333333333,1.3862943611198906
SKU-0760,2025-02-02,5.333333333333333,8.2,4,0,0,0,5.8,2,4.666666666666667,1.8458266904983307
SKU-0760,2025-02-16,4.666666666666667,8.3,2,0,0,1,5.8,2,7.666666666666667,1.7346010553881064
SKU-0760,2025-03-02,7.666666666666667,8.275,4,0,0,0,5.8,2,6.333333333333333,2.1594842493533726
SKU-0760,2025-03-16,6.333333333333333,8.200000000000001,3,0,0,0,5.8,2,6.666666666666667,1.992430164690206
SKU-0760,2025-03-30,6.666666666666667,8.2,2,0,0,0,5.8,2,7.0,2.03688192726104
SKU-0760,2025-04-13,7.0,8.25,4,0,0,0,5.8,2,7.0,2.0794415416798357
SKU-0760,2025-04-27,7.0,8.25,2,0,0,0,5.8,2,8.333333333333334,2.0794415416798357
SKU-0760,2025-05-11,8.333333333333334,8.299999999999999,3,1,0,0,5.8,2,6.0,2.2335922215070942
SKU-0760,2025-05-25,6.0,8.25,2,0,0,0,5.8,2,6.0,1.9459101490553132
SKU-0760,2025-06-08,6.0,8.233333333333333,3,0,0,0,5.8,2,3.6666666666666665,1.9459101490553132
SKU-0760,2025-06-22,3.6666666666666665,8.2,1,0,0,0,5.8,2,4.0,1.5404450409471488
SKU-0760,2025-07-06,4.0,8.233333333333333,3,0,1,0,5.8,2,4.0,1.6094379124341003
SKU-0760,2025-07-20,4.0,8.15,4,0,0,2,5.8,2,3.6666666666666665,1.6094379124341003
SKU-0760,2025-08-03,3.6666666666666665,0.0,0,0,0,0,5.8,2,2.0,1.5404450409471488
SKU-0760,2025-08-17,2.0,0.0,0,0,0,0,5.8,2,0.0,1.0986122886681098
SKU-0760,2025-08-31,0.0,0.0,0,0,0,0,5.8,2,0.6666666666666666,0.0
SKU-0760,2025-09-14,0.6666666666666666,8.1,1,0,0,0,5.8,2,1.3333333333333333,0.5108256237659907
SKU-0760,2025-09-28,1.3333333333333333,8.3,2,0,0,0,5.8,2,3.0,0.8472978603872036
SKU-0760,2025-10-12,3.0,8.25,2,0,0,0,5.8,2,7.666666666666667,1.3862943611198906
SKU-0760,2025-10-26,7.666666666666667,8.2,5,0,0,0,5.8,2,9.333333333333334,2.1594842493533726
SKU-0760,2025-11-09,9.333333333333334,8.25,2,0,0,0,5.8,2,12.666666666666666,2.3353749158170367
SKU-0760,2025-11-23,12.666666666666666,8.24,5,0,1,0,5.8,2,7.333333333333333,2.614959778036198
SKU-0760,2025-12-07,7.333333333333333,0.0,0,0,0,0,5.8,2,6.666666666666667,2.120263536200091
SKU-0761,2025-01-26,4.0,8.6,1,0,0,0,4.4,2,3.0,1.6094379124341003
SKU-0761,2025-02-09,3.0,8.7,1,0,0,0,4.4,2,2.0,1.3862943611198906
SKU-0761,2025-02-23,2.0,0.0,0,0,0,0,4.4,2,4.0,1.0986122886681098
SKU-0761,2025-03-09,4.0,8.72,5,0,0,0,4.4,2,4.666666666666667,1.6094379124341003
SKU-0761,2025-03-23,4.666666666666667,8.7,1,0,0,0,4.4,2,6.333333333333333,1.7346010553881064
SKU-0761,2025-04-06,6.333333333333333,8.8,1,0,0,0,4.4,2,5.0,1.992430164690206
SKU-0761,2025-04-20,5.0,8.6,2,0,0,0,4.4,2,3.6666666666666665,1.791759469228055
SKU-0761,2025-05-04,3.6666666666666665,0.0,0,0,0,0,4.4,2,2.0,1.5404450409471488
SKU-0761,2025-05-18,2.0,0.0,0,0,0,0,4.4,2,1.3333333333333333,1.0986122886681098
SKU-0761,2025-06-01,1.3333333333333333,8.7,2,0,0,0,4.4,2,2.6666666666666665,0.8472978603872036
SKU-0761,2025-06-15,2.6666666666666665,8.75,2,0,0,0,4.4,2,5.333333333333333,1.2992829841302609
SKU-0761,2025-06-29,5.333333333333333,8.6,3,0,1,0,4.4,2,5.333333333333333,1.8458266904983307
SKU-0761,2025-07-13,5.333333333333333,8.8,1,0,0,0,4.4,2,4.333333333333333,1.8458266904983307
SKU-0761,2025-07-27,4.333333333333333,8.5,1,0,0,1,4.4,2,2.3333333333333335,1.6739764335716716
SKU-0761,2025-08-10,2.3333333333333335,8.7,2,0,0,1,4.4,2,1.3333333333333333,1.2039728043259361
SKU-0761,2025-08-24,1.3333333333333333,8.7,1,0,0,0,4.4,2,1.6666666666666667,0.8472978603872036
SKU-0761,2025-09-07,1.6666666666666667,8.7,1,0,1,0,4.4,2,4.333333333333333,0.9808292530117262
SKU-0761,2025-09-21,4.333333333333333,8.72,5,0,0,0,4.4,2,8.666666666666666,1.6739764335716716
SKU-0761,2025-10-05,8.666666666666666,8.719999999999999,5,0,2,0,4.4,2,10.666666666666666,2.268683541318364
SKU-0761,2025-10-19,10.666666666666666,8.7,5,0,0,0,4.4,2,7.666666666666667,2.456735772821304
SKU-0761,2025-11-02,7.666666666666667,8.8,1,0,0,0,4.4,2,3.3333333333333335,2.1594842493533726
SKU-0761,2025-11-16,3.3333333333333335,8.9,1,0,0,0,4.4,2,1.6666666666666667,1.4663370687934272
SKU-0761,2025-11-30,1.6666666666666667,8.6,2,0,0,0,4.4,2,2.3333333333333335,0.9808292530117262
SKU-0762,2025-01-26,6.0,9.9,2,0,0,0,4.3,3,5.0,1.9459101490553132
SKU-0762,2025-02-09,5.0,9.85,2,0,0,0,4.3,3,5.0,1.791759469228055
SKU-0762,2025-02-23,5.0,9.8,1,0,1,0,4.3,3,4.333333333333333,1.791759469228055
SKU-0762,2025-03-09,4.333333333333333,10.0,2,0,0,0,4.3,3,3.3333333333333335,1.6739764335716716
SKU-0762,2025-03-23,3.3333333333333335,9.8,1,0,0,0,4.3,3,1.6666666666666667,1.4663370687934272
SKU-0762,2025-04-06,1.6666666666666667,0.0,0,0,0,0,4.3,3,0.6666666666666666,0.9808292530117262
SKU-0762,2025-04-20,0.6666666666666666,9.9,1,0,0,0,4.3,3,0.3333333333333333,0.5108256237659907
SKU-0762,2025-05-04,0.3333333333333333,0.0,0,0,0,0,4.3,3,0.3333333333333333,0.2876820724517809
SKU-0762,2025-05-18,0.3333333333333333,0.0,0,0,0,0,4.3,3,1.0,0.2876820724517809
SKU-0762,2025-06-01,1.0,10.2,1,0,0,0,4.3,3,1.0,0.6931471805599453
SKU-0762,2025-06-15,1.0,0.0,0,0,0,0,4.3,3,1.6666666666666667,0.6931471805599453
SKU-0762,2025-06-29,1.6666666666666667,9.85,2,0,1,0,4.3,3,4.666666666666667,0.9808292530117262
SKU-0762,2025-07-13,4.666666666666667,9.925,4,0,0,1,4.3,3,6.0,1.7346010553881064
SKU-0762,2025-07-27,6.0,9.95,2,0,0,0,4.3,3,6.333333333333333,1.9459101490553132
SKU-0762,2025-08-10,6.333333333333333,9.8,1,0,0,0,4.3,3,3.6666666666666665,1.992430164690206
SKU-0762,2025-08-24,3.6666666666666665,9.85,2,0,0,0,4.3,3,2.6666666666666665,1.5404450409471488
SKU-0762,2025-09-07,2.6666666666666665,10.0,1,0,1,0,4.3,3,1.6666666666666667,1.2992829841302609
SKU-0762,2025-09-21,1.6666666666666667,0.0,0,0,0,0,4.3,3,0.6666666666666666,0.9808292530117262
SKU-0762,2025-10-05,0.6666666666666666,9.9,1,0,0,0,4.3,3,1.0,0.5108256237659907
SKU-0762,2025-10-19,1.0,10.1,1,0,0,0,4.3,3,3.3333333333333335,0.6931471805599453
SKU-0762,2025-11-02,3.3333333333333335,9.75,2,0,0,0,4.3,3,3.6666666666666665,1.4663370687934272
SKU-0762,2025-11-16,3.6666666666666665,10.0,1,0,0,0,4.3,3,3.0,1.5404450409471488
SKU-0762,2025-11-30,3.0,0.0,0,0,0,0,4.3,3,0.6666666666666666,1.3862943611198906
SKU-0762,2025-12-14,0.6666666666666666,0.0,0,0,0,0,4.3,3,2.0,0.5108256237659907
SKU-0763,2025-01-05,5.0,7.0,1,0,0,0,7.9,2,2.5,1.791759469228055
SKU-0763,2025-01-19,2.5,0.0,0,0,0,0,7.9,2,2.6666666666666665,1.252762968495368
SKU-0763,2025-02-02,2.6666666666666665,6.9,2,0,0,0,7.9,2,2.3333333333333335,1.2992829841302609
SKU-0763,2025-02-16,2.3333333333333335,7.0,2,0,0,0,7.9,2,2.3333333333333335,1.2039728043259361
SKU-0763,2025-03-02,2.3333333333333335,0.0,0,0,0,0,7.9,2,1.3333333333333333,1.2039728043259361
SKU-0763,2025-03-16,1.3333333333333333,0.0,0,0,0,0,7.9,2,0.0,0.8472978603872036
SKU-0763,2025-03-30,0.0,0.0,0,0,0,0,7.9,2,0.0,0.0
SKU-0763,2025-04-13,0.0,0.0,0,0,0,0,7.9,2,0.0,0.0
SKU-0763,2025-04-27,0.0,0.0,0,0,0,0,7.9,2,0.0,0.0
SKU-0763,2025-05-11,0.0,0.0,0,0,0,0,7.9,2,0.3333333333333333,0.0
SKU-0763,2025-05-25,0.3333333333333333,7.0,1,0,0,0,7.9,2,1.6666666666666667,0.2876820724517809
SKU-0763,2025-06-08,1.6666666666666667,7.0,2,0,0,0,7.9,2,2.6666666666666665,0.9808292530117262
SKU-0763,2025-06-22,2.6666666666666665,7.0,1,0,0,0,7.9,2,3.3333333333333335,1.2992829841302609
SKU-0763,2025-07-06,3.3333333333333335,7.033333333333334,3,0,1,1,7.9,2,2.6666666666666665,1.4663370687934272
SKU-0763,2025-07-20,2.6666666666666665,6.95,2,0,1,0,7.9,2,3.3333333333333335,1.2992829841302609
SKU-0763,2025-08-03,3.3333333333333335,7.05,2,1,1,0,7.9,2,2.3333333333333335,1.4663370687934272
SKU-0763,2025-08-17,2.3333333333333335,0.0,0,0,0,0,7.9,2,2.3333333333333335,1.2039728043259361
SKU-0763,2025-08-31,2.3333333333333335,7.1,1,0,0,0,7.9,2,0.6666666666666666,1.2039728043259361
SKU-0763,2025-09-14,0.6666666666666666,0.0,0,0,0,0,7.9,2,0.6666666666666666,0.5108256237659907
SKU-0763,2025-09-28,0.6666666666666666,0.0,0,0,0,0,7.9,2,1.3333333333333333,0.5108256237659907
SKU-0763,2025-10-12,1.3333333333333333,7.1,1,0,0,0,7.9,2,4.333333333333333,0.8472978603872036
SKU-0763,2025-10-26,4.333333333333333,7.0200000000000005,5,0,0,0,7.9,2,5.666666666666667,1.6739764335716716
SKU-0763,2025-11-09,5.666666666666667,7.0,2,0,0,0,7.9,2,4.333333333333333,1.8971199848858813
SKU-0763,2025-11-23,4.333333333333333,0.0,0,0,0,0,7.9,2,1.3333333333333333,1.6739764335716716
SKU-0763,2025-12-07,1.3333333333333333,0.0,0,0,0,0,7.9,2,1.3333333333333333,0.8472978603872036
SKU-0764,2025-01-12,4.0,5.8,1,0,0,0,8.3,2,3.0,1.6094379124341003
SKU-0764,2025-01-26,3.0,5.8,2,0,0,0,8.3,2,2.6666666666666665,1.3862943611198906
SKU-0764,2025-02-09,2.6666666666666665,5.8,2,0,0,0,8.3,2,3.3333333333333335,1.2992829841302609
SKU-0764,2025-02-23,3.3333333333333335,5.8,3,0,0,0,8.3,2,5.666666666666667,1.4663370687934272
SKU-0764,2025-03-09,5.666666666666667,5.8,5,0,1,0,8.3,2,8.0,1.8971199848858813
SKU-0764,2025-03-23,8.0,5.779999999999999,5,0,0,0,8.3,2,7.666666666666667,2.1972245773362196
SKU-0764,2025-04-06,7.666666666666667,5.733333333333333,3,0,0,0,8.3,2,4.666666666666667,2.1594842493533726
SKU-0764,2025-04-20,4.666666666666667,0.0,0,0,0,0,8.3,2,2.0,1.7346010553881064
SKU-0764,2025-05-04,2.0,5.8,1,0,0,0,8.3,2,4.333333333333333,1.0986122886681098
SKU-0764,2025-05-18,4.333333333333333,5.783333333333334,6,1,0,0,8.3,2,6.0,1.6739764335716716
SKU-0764,2025-06-01,6.0,5.75,2,0,0,0,8.3,2,8.0,1.9459101490553132
SKU-0764,2025-06-15,8.0,5.75,2,0,0,0,8.3,2,4.0,2.1972245773362196
SKU-0764,2025-06-29,4.0,0.0,0,0,0,0,8.3,2,3.6666666666666665,1.6094379124341003
SKU-0764,2025-07-13,3.6666666666666665,5.8,1,0,0,1,8.3,2,4.666666666666667,1.5404450409471488
SKU-0764,2025-07-27,4.666666666666667,5.783333333333334,6,0,1,0,8.3,2,6.0,1.7346010553881064
SKU-0764,2025-08-10,6.0,5.8,1,0,0,0,8.3,2,7.333333333333333,1.9459101490553132
SKU-0764,2025-08-24,7.333333333333333,5.8,3,0,0,0,8.3,2,4.0,2.120263536200091
SKU-0764,2025-09-07,4.0,0.0,0,0,0,0,8.3,2,4.666666666666667,1.6094379124341003
SKU-0764,2025-09-21,4.666666666666667,5.800000000000001,2,0,1,0,8.3,2,3.3333333333333335,1.7346010553881064
SKU-0764,2025-10-05,3.3333333333333335,5.7,1,0,0,0,8.3,2,5.0,1.4663370687934272
SKU-0764,2025-10-19,5.0,5.733333333333333,3,0,0,0,8.3,2,5.666666666666667,1.791759469228055
SKU-0764,2025-11-02,5.666666666666667,5.8,3,0,0,0,8.3,2,4.666666666666667,1.8971199848858813
SKU-0764,2025-11-16,4.666666666666667,5.8,1,0,0,0,8.3,2,5.0,1.7346010553881064
SKU-0765,2025-01-05,5.0,8.2,1,0,0,0,5.8,1,6.0,1.791759469228055
SKU-0765,2025-01-19,6.0,8.266666666666667,3,0,0,0,5.8,1,5.0,1.9459101490553132
SKU-0765,2025-02-02,5.0,8.3,1,0,0,0,5.8,1,4.333333333333333,1.791759469228055
SKU-0765,2025-02-16,4.333333333333333,8.149999999999999,2,0,0,0,5.8,1,2.3333333333333335,1.6739764335716716
SKU-0765,2025-03-02,2.3333333333333335,8.3,1,0,0,0,5.8,1,4.666666666666667,1.2039728043259361
SKU-0765,2025-03-16,4.666666666666667,8.25,4,0,0,0,5.8,1,4.666666666666667,1.7346010553881064
SKU-0765,2025-03-30,4.666666666666667,8.2,2,0,0,0,5.8,1,7.0,1.7346010553881064
SKU-0765,2025-04-13,7.0,8.25,4,0,0,1,5.8,1,5.0,2.0794415416798357
SKU-0765,2025-04-27,5.0,8.266666666666667,3,0,0,0,5.8,1,5.333333333333333,1.791759469228055
SKU-0765,2025-05-11,5.333333333333333,8.2,3,0,0,0,5.8,1,3.0,1.8458266904983307
SKU-0765,2025-05-25,3.0,8.2,1,0,0,0,5.8,1,1.6666666666666667,1.3862943611198906
SKU-0765,2025-06-08,1.6666666666666667,0.0,0,0,0,0,5.8,1,1.0,0.9808292530117262
SKU-0765,2025-06-22,1.0,8.3,1,0,0,0,5.8,1,3.0,0.6931471805599453
SKU-0765,2025-07-06,3.0,8.25,4,0,2,1,5.8,1,6.666666666666667,1.3862943611198906
SKU-0765,2025-07-20,6.666666666666667,8.275,4,0,1,0,5.8,1,9.0,2.03688192726104
SKU-0765,2025-08-03,9.0,8.275,4,0,0,0,5.8,1,8.0,2.302585092994046
SKU-0765,2025-08-17,8.0,8.2,2,0,0,1,5.8,1,4.333333333333333,2.1972245773362196
SKU-0765,2025-08-31,4.333333333333333,0.0,0,0,0,0,5.8,1,3.0,1.6739764335716716
SKU-0765,2025-09-14,3.0,8.299999999999999,3,0,1,0,5.8,1,2.6666666666666665,1.3862943611198906
SKU-0765,2025-09-28,2.6666666666666665,8.2,1,0,0,0,5.8,1,4.0,1.2992829841302609
SKU-0765,2025-10-12,4.0,8.3,2,0,0,0,5.8,1,3.6666666666666665,1.6094379124341003
SKU-0765,2025-10-26,3.6666666666666665,8.4,1,0,0,0,5.8,1,3.3333333333333335,1.5404450409471488
SKU-0765,2025-11-09,3.3333333333333335,8.25,2,0,0,1,5.8,1,3.6666666666666665,1.4663370687934272
SKU-0765,2025-11-23,3.6666666666666665,8.325,4,0,0,0,5.8,1,3.6666666666666665,1.5404450409471488
SKU-0766,2025-03-02,1.0,11.8,1,0,0,0,7.1,2,2.0,0.6931471805599453
SKU-0766,2025-03-16,2.0,11.85,2,0,0,0,7.1,2,2.0,1.0986122886681098
SKU-0766,2025-03-30,2.0,11.9,1,0,0,0,7.1,2,1.6666666666666667,1.0986122886681098
SKU-0766,2025-04-13,1.6666666666666667,0.0,0,0,0,0,7.1,2,0.6666666666666666,0.9808292530117262
SKU-0766,2025-04-27,0.6666666666666666,0.0,0,0,0,0,7.1,2,0.0,0.5108256237659907
SKU-0766,2025-05-11,0.0,0.0,0,0,0,0,7.1,2,0.0,0.0
SKU-0766,2025-05-25,0.0,0.0,0,0,0,0,7.1,2,0.0,0.0
SKU-0766,2025-06-08,0.0,0.0,0,0,0,0,7.1,2,2.0,0.0
SKU-0766,2025-06-22,2.0,11.666666666666666,3,0,0,0,7.1,2,3.0,1.0986122886681098
SKU-0766,2025-07-06,3.0,11.7,1,0,0,1,7.1,2,3.0,1.3862943611198906
SKU-0766,2025-07-20,3.0,0.0,0,0,0,0,7.1,2,2.6666666666666665,1.3862943611198906
SKU-0766,2025-08-03,2.6666666666666665,11.95,2,0,0,0,7.1,2,3.3333333333333335,1.2992829841302609
SKU-0766,2025-08-17,3.3333333333333335,11.85,2,0,0,0,7.1,2,3.3333333333333335,1.4663370687934272
SKU-0766,2025-08-31,3.3333333333333335,0.0,0,0,0,0,7.1,2,3.3333333333333335,1.4663370687934272
SKU-0766,2025-09-14,3.3333333333333335,11.7,2,0,0,0,7.1,2,1.6666666666666667,1.4663370687934272
SKU-0766,2025-09-28,1.6666666666666667,0.0,0,0,0,0,7.1,2,2.0,0.9808292530117262
SKU-0766,2025-10-12,2.0,11.8,1,0,0,0,7.1,2,0.3333333333333333,1.0986122886681098
SKU-0766,2025-10-26,0.3333333333333333,0.0,0,0,0,0,7.1,2,1.6666666666666667,0.2876820724517809
SKU-0766,2025-11-09,1.6666666666666667,11.7,3,0,0,0,7.1,2,2.6666666666666665,0.9808292530117262
SKU-0766,2025-11-23,2.6666666666666665,11.75,2,0,0,0,7.1,2,3.0,1.2992829841302609
SKU-0767,2025-02-02,6.0,6.25,2,0,0,0,2.3,2,5.5,1.9459101490553132
SKU-0767,2025-02-16,5.5,6.35,2,0,0,0,2.3,2,5.666666666666667,1.8718021769015913
SKU-0767,2025-03-02,5.666666666666667,6.35,2,0,0,0,2.3,2,6.333333333333333,1.8971199848858813
SKU-0767,2025-03-16,6.333333333333333,6.3,4,0,0,0,2.3,2,8.0,1.992430164690206
SKU-0767,2025-03-30,8.0,6.3,4,0,0,1,2.3,2,9.0,2.1972245773362196
SKU-0767,2025-04-13,9.0,6.279999999999999,5,0,0,0,2.3,2,9.0,2.302585092994046
SKU-0767,2025-04-27,9.0,6.3,5,0,0,0,2.3,2,9.666666666666666,2.302585092994046
SKU-0767,2025-05-11,9.666666666666666,6.316666666666666,6,2,0,0,2.3,2,6.666666666666667,2.367123614131617
SKU-0767,2025-05-25,6.666666666666667,0.0,0,0,0,0,2.3,2,4.0,2.03688192726104
SKU-0767,2025-06-08,4.0,0.0,0,0,0,0,2.3,2,0.6666666666666666,1.6094379124341003
SKU-0767,2025-06-22,0.6666666666666666,6.35,2,0,0,0,2.3,2,1.0,0.5108256237659907
SKU-0767,2025-07-06,1.0,6.3,1,0,1,0,2.3,2,5.333333333333333,0.6931471805599453
SKU-0767,2025-07-20,5.333333333333333,6.333333333333333,6,0,1,1,2.3,2,8.0,1.8458266904983307
SKU-0767,2025-08-03,8.0,6.279999999999999,5,2,2,0,2.3,2,12.333333333333334,2.1972245773362196
SKU-0767,2025-08-17,12.333333333333334,6.3,4,0,0,0,2.3,2,11.333333333333334,2.5902671654458267
SKU-0767,2025-08-31,11.333333333333334,6.3,4,0,0,0,2.3,2,9.0,2.512305623976115
SKU-0767,2025-09-14,9.0,6.3,2,0,1,0,2.3,2,5.0,2.302585092994046
SKU-0767,2025-09-28,5.0,6.3,1,0,0,0,2.3,2,3.3333333333333335,1.791759469228055
SKU-0767,2025-10-12,3.3333333333333335,6.333333333333333,3,0,1,1,2.3,2,5.0,1.4663370687934272
SKU-0767,2025-10-26,5.0,6.3,4,0,0,0,2.3,2,5.333333333333333,1.791759469228055
SKU-0767,2025-11-09,5.333333333333333,6.25,2,0,0,1,2.3,2,4.666666666666667,1.8458266904983307
SKU-0767,2025-11-23,4.666666666666667,6.25,2,0,0,0,2.3,2,2.6666666666666665,1.7346010553881064
SKU-0767,2025-12-07,2.6666666666666665,6.3,1,0,0,0,2.3,2,2.6666666666666665,1.2992829841302609
SKU-0768,2025-01-05,3.0,3.6,2,0,0,0,5.9,2,6.5,1.3862943611198906
SKU-0768,2025-01-19,6.5,3.6,5,0,0,0,5.9,2,7.0,2.0149030205422647
SKU-0768,2025-02-02,7.0,3.6,3,0,0,0,5.9,2,9.666666666666666,2.0794415416798357
SKU-0768,2025-02-16,9.666666666666666,3.6,4,0,0,1,5.9,2,8.0,2.367123614131617
SKU-0768,2025-03-02,8.0,3.6,2,0,0,0,5.9,2,6.333333333333333,2.1972245773362196
SKU-0768,2025-03-16,6.333333333333333,3.633333333333333,3,0,0,0,5.9,2,8.333333333333334,1.992430164690206
SKU-0768,2025-03-30,8.333333333333334,3.6,7,0,0,1,5.9,2,12.666666666666666,2.2335922215070942
SKU-0768,2025-04-13,12.666666666666666,3.583333333333333,6,0,0,0,5.9,2,14.333333333333334,2.614959778036198
SKU-0768,2025-04-27,14.333333333333334,3.575,4,0,0,0,5.9,2,16.666666666666668,2.7300291078209855
SKU-0768,2025-05-11,16.666666666666668,3.6125,8,1,0,0,5.9,2,13.666666666666666,2.8716796248840124
SKU-0768,2025-05-25,13.666666666666666,3.58,5,0,1,0,5.9,2,11.666666666666666,2.6855773452501515
SKU-0768,2025-06-08,11.666666666666666,3.6,2,0,0,0,5.9,2,4.666666666666667,2.538973871058276
SKU-0768,2025-06-22,4.666666666666667,3.6,2,0,0,0,5.9,2,7.666666666666667,1.7346010553881064
SKU-0768,2025-07-06,7.666666666666667,3.6,6,0,2,0,5.9,2,11.666666666666666,2.1594842493533726
SKU-0768,2025-07-20,11.666666666666666,3.6142857142857134,7,0,0,1,5.9,2,15.666666666666666,2.538973871058276
SKU-0768,2025-08-03,15.666666666666666,3.628571428571429,7,0,0,0,5.9,2,14.333333333333334,2.8134107167600364
SKU-0768,2025-08-17,14.333333333333334,3.6166666666666663,6,0,0,1,5.9,2,14.333333333333334,2.7300291078209855
SKU-0768,2025-08-31,14.333333333333334,3.6166666666666663,6,0,0,0,5.9,2,10.666666666666666,2.7300291078209855
SKU-0768,2025-09-14,10.666666666666666,3.6,3,0,1,0,5.9,2,6.0,2.456735772821304
SKU-0768,2025-09-28,6.0,0.0,0,0,0,0,5.9,2,5.666666666666667,1.9459101490553132
SKU-0768,2025-10-12,5.666666666666667,3.583333333333333,6,0,0,2,5.9,2,7.333333333333333,1.8971199848858813
SKU-0768,2025-10-26,7.333333333333333,3.6,3,0,0,0,5.9,2,11.666666666666666,2.120263536200091
SKU-0768,2025-11-09,11.666666666666666,3.583333333333333,6,0,0,0,5.9,2,9.666666666666666,2.538973871058276
SKU-0768,2025-11-23,9.666666666666666,3.64,5,0,0,1,5.9,2,10.333333333333334,2.367123614131617
SKU-0768,2025-12-07,10.333333333333334,3.6,6,0,0,0,5.9,2,8.333333333333334,2.4277482359480516
SKU-0769,2025-01-19,3.0,11.4,1,0,0,0,7.7,2,1.5,1.3862943611198906
SKU-0769,2025-02-02,1.5,0.0,0,0,0,0,7.7,2,1.0,0.9162907318741551
SKU-0769,2025-02-16,1.0,0.0,0,0,0,0,7.7,2,2.0,0.6931471805599453
SKU-0769,2025-03-02,2.0,11.45,2,0,0,0,7.7,2,2.3333333333333335,1.0986122886681098
SKU-0769,2025-03-16,2.3333333333333335,11.4,1,0,0,0,7.7,2,5.333333333333333,1.2039728043259361
SKU-0769,2025-03-30,5.333333333333333,11.5,3,0,0,0,7.7,2,5.333333333333333,1.8458266904983307
SKU-0769,2025-04-13,5.333333333333333,11.45,2,0,0,0,7.7,2,5.333333333333333,1.8458266904983307
SKU-0769,2025-04-27,5.333333333333333,11.6,1,0,0,0,7.7,2,5.0,1.8458266904983307
SKU-0769,2025-05-11,5.0,11.325,4,0,1,0,7.7,2,3.3333333333333335,1.791759469228055
SKU-0769,2025-05-25,3.3333333333333335,11.5,1,0,0,0,7.7,2,3.6666666666666665,1.4663370687934272
SKU-0769,2025-06-08,3.6666666666666665,11.25,2,0,0,0,7.7,2,2.0,1.5404450409471488
SKU-0769,2025-06-22,2.0,11.4,1,0,0,0,7.7,2,3.6666666666666665,1.0986122886681098
SKU-0769,2025-07-06,3.6666666666666665,11.25,2,0,1,1,7.7,2,4.0,1.5404450409471488
SKU-0769,2025-07-20,4.0,11.3,1,0,0,0,7.7,2,4.666666666666667,1.6094379124341003
SKU-0769,2025-08-03,4.666666666666667,11.4,2,1,1,0,7.7,2,3.6666666666666665,1.7346010553881064
SKU-0769,2025-08-17,3.6666666666666665,11.366666666666667,3,0,0,1,7.7,2,3.3333333333333335,1.5404450409471488
SKU-0769,2025-08-31,3.3333333333333335,11.4,1,0,0,0,7.7,2,1.6666666666666667,1.4663370687934272
SKU-0769,2025-09-14,1.6666666666666667,0.0,0,0,0,0,7.7,2,0.6666666666666666,0.9808292530117262
SKU-0769,2025-09-28,0.6666666666666666,0.0,0,0,0,0,7.7,2,0.0,0.5108256237659907
SKU-0769,2025-10-12,0.0,0.0,0,0,0,0,7.7,2,0.6666666666666666,0.0
SKU-0769,2025-10-26,0.6666666666666666,11.45,2,0,0,0,7.7,2,0.6666666666666666,0.5108256237659907
SKU-0769,2025-11-09,0.6666666666666666,0.0,0,0,0,0,7.7,2,1.0,0.5108256237659907
SKU-0769,2025-11-23,1.0,11.4,1,0,0,0,7.7,2,0.3333333333333333,0.6931471805599453
