SKU,Fecha,Demanda_Total,Precio_Prom_Venta,Num_Transacciones,Num_Feriados,Num_Dias_Pago,Precio_base,Rotacion_Cod,Target_Demanda_Futura
SKU-0934,2025-12-07,0,0.0,0,0,0,5.8,2,3.0
SKU-0934,2025-12-21,3,4.55,2,0,0,5.8,2,6.0
SKU-0935,2025-01-05,10,10.266666666666666,3,0,0,23.2,2,3.0
SKU-0935,2025-01-19,3,10.35,2,0,1,23.2,2,3.0
SKU-0935,2025-02-02,3,10.4,1,0,0,23.2,2,0.0
SKU-0935,2025-02-16,0,0.0,0,0,0,23.2,2,5.0
SKU-0935,2025-03-02,5,10.5,1,0,0,23.2,2,0.0
SKU-0935,2025-03-16,0,0.0,0,0,0,23.2,2,11.0
SKU-0935,2025-03-30,11,10.3,4,0,1,23.2,2,1.0
SKU-0935,2025-04-13,1,10.4,1,0,0,23.2,2,1.0
SKU-0935,2025-04-27,1,10.3,1,0,0,23.2,2,2.0
SKU-0935,2025-05-11,2,10.3,2,0,1,23.2,2,4.0
SKU-0935,2025-05-25,4,10.3,1,0,1,23.2,2,4.0
SKU-0935,2025-06-08,4,10.3,2,1,0,23.2,2,5.0
SKU-0935,2025-06-22,5,10.3,4,0,1,23.2,2,5.0
SKU-0935,2025-07-06,5,10.3,2,0,0,23.2,2,7.0
SKU-0935,2025-07-20,7,10.325,4,0,0,23.2,2,2.0
SKU-0935,2025-08-03,2,10.3,2,0,2,23.2,2,1.0
SKU-0935,2025-08-17,1,10.2,1,0,0,23.2,2,4.0
SKU-0935,2025-08-31,4,10.2,1,0,0,23.2,2,4.0
SKU-0935,2025-09-14,4,10.35,4,0,2,23.2,2,4.0
SKU-0935,2025-09-28,4,10.25,2,0,1,23.2,2,3.0
SKU-0935,2025-10-12,3,10.2,1,0,0,23.2,2,2.0
SKU-0935,2025-10-26,2,10.350000000000001,2,0,0,23.2,2,0.0
SKU-0935,2025-11-09,0,0.0,0,0,0,23.2,2,7.0
SKU-0935,2025-11-23,7,10.200000000000001,3,0,0,23.2,2,4.0
SKU-0935,2025-12-07,4,10.333333333333334,3,0,2,23.2,2,10.0
SKU-0935,2025-12-21,10,10.299999999999999,3,0,1,23.2,2,15.0
SKU-0936,2025-01-05,1,19.0,1,0,0,11.1,2,3.0
SKU-0936,2025-01-19,3,19.2,2,0,1,11.1,2,8.0
SKU-0936,2025-02-02,8,19.0,4,0,1,11.1,2,8.0
SKU-0936,2025-02-16,8,19.1,4,0,0,11.1,2,0.0
SKU-0936,2025-03-02,0,0.0,0,0,0,11.1,2,9.0
SKU-0936,2025-03-16,9,19.119999999999997,5,0,2,11.1,2,9.0
SKU-0936,2025-03-30,9,19.066666666666666,3,0,0,11.1,2,15.0
SKU-0936,2025-04-13,15,19.066666666666666,6,0,2,11.1,2,9.0
SKU-0936,2025-04-27,9,19.1,5,1,1,11.1,2,12.0
SKU-0936,2025-05-11,12,18.95,4,0,0,11.1,2,14.0
SKU-0936,2025-05-25,14,19.083333333333332,6,0,1,11.1,2,16.0
SKU-0936,2025-06-08,16,19.025,4,1,2,11.1,2,10.0
SKU-0936,2025-06-22,10,19.2,4,0,1,11.1,2,14.0
SKU-0936,2025-07-06,14,18.98,5,0,2,11.1,2,12.0
SKU-0936,2025-07-20,12,18.928571428571427,7,0,2,11.1,2,7.0
SKU-0936,2025-08-03,7,18.95,2,0,1,11.1,2,12.0
SKU-0936,2025-08-17,12,19.06,5,2,2,11.1,2,6.0
SKU-0936,2025-08-31,6,19.0,2,0,0,11.1,2,9.0
SKU-0936,2025-09-14,9,19.04,5,0,0,11.1,2,7.0
SKU-0936,2025-09-28,7,18.900000000000002,3,0,0,11.1,2,7.0
SKU-0936,2025-10-12,7,19.03333333333333,3,0,1,11.1,2,6.0
SKU-0936,2025-10-26,6,19.066666666666666,3,0,0,11.1,2,5.0
SKU-0936,2025-11-09,5,18.933333333333334,3,0,1,11.1,2,16.0
SKU-0936,2025-11-23,16,19.0125,8,0,1,11.1,2,14.0
SKU-0936,2025-12-07,14,19.0,5,0,0,11.1,2,8.0
SKU-0936,2025-12-21,8,18.95,4,0,1,11.1,2,10.0
SKU-0937,2025-02-16,1,14.6,1,0,0,12.6,1,1.0
SKU-0937,2025-03-02,1,14.8,1,0,0,12.6,1,0.0
SKU-0937,2025-03-16,0,0.0,0,0,0,12.6,1,4.0
SKU-0937,2025-03-30,4,14.95,2,0,0,12.6,1,6.0
SKU-0937,2025-04-13,6,14.8,2,0,0,12.6,1,3.0
SKU-0937,2025-04-27,3,14.866666666666667,3,1,1,12.6,1,0.0
SKU-0937,2025-05-11,0,0.0,0,0,0,12.6,1,0.0
SKU-0937,2025-05-25,0,0.0,0,0,0,12.6,1,5.0
SKU-0937,2025-06-08,5,14.95,2,0,0,12.6,1,5.0
SKU-0937,2025-06-22,5,14.85,2,0,0,12.6,1,0.0
SKU-0937,2025-07-06,0,0.0,0,0,0,12.6,1,5.0
SKU-0937,2025-07-20,5,15.05,2,0,0,12.6,1,5.0
SKU-0937,2025-08-03,5,15.2,1,0,1,12.6,1,0.0
SKU-0937,2025-08-17,0,0.0,0,0,0,12.6,1,2.0
SKU-0937,2025-08-31,2,15.1,1,0,0,12.6,1,0.0
SKU-0937,2025-09-14,0,0.0,0,0,0,12.6,1,0.0
SKU-0937,2025-09-28,0,0.0,0,0,0,12.6,1,0.0
SKU-0937,2025-10-12,0,0.0,0,0,0,12.6,1,0.0
SKU-0937,2025-10-26,0,0.0,0,0,0,12.6,1,0.0
SKU-0937,2025-11-09,0,0.0,0,0,0,12.6,1,1.0
SKU-0937,2025-11-23,1,14.9,1,0,0,12.6,1,0.0
SKU-0937,2025-12-07,0,0.0,0,0,0,12.6,1,2.0
SKU-0937,2025-12-21,2,14.9,1,1,0,12.6,1,4.0
SKU-0938,2025-01-05,8,4.0,2,1,1,23.7,2,8.0
SKU-0938,2025-01-19,8,4.0,3,0,0,23.7,2,5.0
SKU-0938,2025-02-02,5,4.0,3,0,1,23.7,2,9.0
SKU-0938,2025-02-16,9,4.0200000000000005,5,0,0,23.7,2,10.0
SKU-0938,2025-03-02,10,4.0285714285714285,7,0,2,23.7,2,6.0
SKU-0938,2025-03-16,6,4.0,3,0,0,23.7,2,8.0
SKU-0938,2025-03-30,8,4.0,5,0,1,23.7,2,9.0
SKU-0938,2025-04-13,9,4.0,5,0,1,23.7,2,3.0
SKU-0938,2025-04-27,3,4.0,2,0,1,23.7,2,10.0
SKU-0938,2025-05-11,10,3.975,4,0,0,23.7,2,17.0
SKU-0938,2025-05-25,17,4.025,4,0,1,23.7,2,17.0
SKU-0938,2025-06-08,17,4.0,8,1,3,23.7,2,5.0
SKU-0938,2025-06-22,5,4.0,3,0,2,23.7,2,8.0
SKU-0938,2025-07-06,8,4.0,3,0,2,23.7,2,12.0
SKU-0938,2025-07-20,12,4.0200000000000005,5,0,1,23.7,2,6.0
SKU-0938,2025-08-03,6,4.025,4,0,1,23.7,2,3.0
SKU-0938,2025-08-17,3,4.0,1,0,0,23.7,2,17.0
SKU-0938,2025-08-31,17,4.04,5,1,1,23.7,2,2.0
SKU-0938,2025-09-14,2,4.05,2,0,0,23.7,2,7.0
SKU-0938,2025-09-28,7,3.975,4,0,1,23.7,2,0.0
SKU-0938,2025-10-12,0,0.0,0,0,0,23.7,2,10.0
SKU-0938,2025-10-26,10,4.0,3,0,0,23.7,2,12.0
SKU-0938,2025-11-09,12,4.033333333333333,6,1,3,23.7,2,8.0
SKU-0938,2025-11-23,8,4.0,6,0,2,23.7,2,9.0
SKU-0938,2025-12-07,9,4.0,4,0,2,23.7,2,9.0
SKU-0938,2025-12-21,9,3.96,5,0,0,23.7,2,12.0
SKU-0939,2025-01-05,2,21.8,1,0,0,5.7,2,2.0
SKU-0939,2025-01-19,2,22.3,2,0,0,5.7,2,3.0
SKU-0939,2025-02-02,3,22.299999999999997,2,0,1,5.7,2,3.0
SKU-0939,2025-02-16,3,22.066666666666666,3,0,0,5.7,2,0.0
SKU-0939,2025-03-02,0,0.0,0,0,0,5.7,2,0.0
SKU-0939,2025-03-16,0,0.0,0,0,0,5.7,2,3.0
SKU-0939,2025-03-30,3,22.0,1,0,0,5.7,2,0.0
SKU-0939,2025-04-13,0,0.0,0,0,0,5.7,2,3.0
SKU-0939,2025-04-27,3,22.299999999999997,2,0,1,5.7,2,3.0
SKU-0939,2025-05-11,3,22.5,2,0,0,5.7,2,2.0
SKU-0939,2025-05-25,2,22.2,1,0,0,5.7,2,2.0
SKU-0939,2025-06-08,2,22.3,2,0,2,5.7,2,5.0
SKU-0939,2025-06-22,5,22.1,1,0,0,5.7,2,3.0
SKU-0939,2025-07-06,3,22.1,1,0,1,5.7,2,8.0
SKU-0939,2025-07-20,8,22.400000000000002,3,0,0,5.7,2,5.0
SKU-0939,2025-08-03,5,22.3,3,0,1,5.7,2,15.0
SKU-0939,2025-08-17,15,22.349999999999998,6,0,0,5.7,2,10.0
SKU-0939,2025-08-31,10,22.259999999999998,5,1,2,5.7,2,2.0
SKU-0939,2025-09-14,2,22.5,1,0,0,5.7,2,3.0
SKU-0939,2025-09-28,3,21.7,1,0,0,5.7,2,8.0
SKU-0939,2025-10-12,8,22.125,4,0,0,5.7,2,1.0
SKU-0939,2025-10-26,1,22.5,1,0,0,5.7,2,6.0
SKU-0939,2025-11-09,6,22.066666666666666,3,0,0,5.7,2,5.0
SKU-0939,2025-11-23,5,22.125,4,0,2,5.7,2,0.0
SKU-0939,2025-12-07,0,0.0,0,0,0,5.7,2,12.0
SKU-0939,2025-12-21,12,22.240000000000002,5,0,1,5.7,2,16.0
SKU-0940,2025-01-12,2,13.5,1,0,0,22.7,1,2.0
SKU-0940,2025-01-26,2,13.7,1,0,0,22.7,1,0.0
SKU-0940,2025-02-09,0,0.0,0,0,0,22.7,1,0.0
SKU-0940,2025-02-23,0,0.0,0,0,0,22.7,1,5.0
SKU-0940,2025-03-09,5,13.8,1,0,0,22.7,1,3.0
SKU-0940,2025-03-23,3,13.8,1,0,0,22.7,1,0.0
SKU-0940,2025-04-06,0,0.0,0,0,0,22.7,1,1.0
SKU-0940,2025-04-20,1,13.7,1,0,1,22.7,1,7.0
SKU-0940,2025-05-04,7,13.8,2,0,0,22.7,1,0.0
SKU-0940,2025-05-18,0,0.0,0,0,0,22.7,1,1.0
SKU-0940,2025-06-01,1,13.5,1,0,0,22.7,1,0.0
SKU-0940,2025-06-15,0,0.0,0,0,0,22.7,1,3.0
SKU-0940,2025-06-29,3,13.85,2,0,0,22.7,1,3.0
SKU-0940,2025-07-13,3,13.7,2,0,0,22.7,1,5.0
SKU-0940,2025-07-27,5,13.7,2,0,0,22.7,1,0.0
SKU-0940,2025-08-10,0,0.0,0,0,0,22.7,1,0.0
SKU-0940,2025-08-24,0,0.0,0,0,0,22.7,1,4.0
SKU-0940,2025-09-07,4,13.6,1,0,0,22.7,1,2.0
SKU-0940,2025-09-21,2,13.8,1,0,0,22.7,1,2.0
SKU-0940,2025-10-05,2,13.8,1,0,1,22.7,1,3.0
SKU-0940,2025-10-19,3,13.75,2,0,1,22.7,1,0.0
SKU-0940,2025-11-02,0,0.0,0,0,0,22.7,1,0.0
SKU-0940,2025-11-16,0,0.0,0,0,0,22.7,1,2.0
SKU-0940,2025-11-30,2,13.6,1,0,0,22.7,1,1.0
SKU-0940,2025-12-14,1,13.7,1,0,0,22.7,1,1.0
SKU-0941,2025-01-05,4,15.5,1,0,0,9.4,1,0.0
SKU-0941,2025-01-19,0,0.0,0,0,0,9.4,1,2.0
SKU-0941,2025-02-02,2,15.6,1,0,1,9.4,1,2.0
SKU-0941,2025-02-16,2,15.5,1,0,0,9.4,1,11.0
SKU-0941,2025-03-02,11,15.350000000000001,2,0,0,9.4,1,0.0
SKU-0941,2025-03-16,0,0.0,0,0,0,9.4,1,0.0
SKU-0941,2025-03-30,0,0.0,0,0,0,9.4,1,3.0
SKU-0941,2025-04-13,3,15.3,1,0,0,9.4,1,2.0
SKU-0941,2025-04-27,2,15.1,1,0,0,9.4,1,6.0
SKU-0941,2025-05-11,6,15.366666666666667,3,0,0,9.4,1,3.0
SKU-0941,2025-05-25,3,15.3,1,0,0,9.4,1,0.0
SKU-0941,2025-06-08,0,0.0,0,0,0,9.4,1,0.0
SKU-0941,2025-06-22,0,0.0,0,0,0,9.4,1,0.0
SKU-0941,2025-07-06,0,0.0,0,0,0,9.4,1,0.0
SKU-0941,2025-07-20,0,0.0,0,0,0,9.4,1,4.0
SKU-0941,2025-08-03,4,15.333333333333334,3,2,1,9.4,1,0.0
SKU-0941,2025-08-17,0,0.0,0,0,0,9.4,1,1.0
SKU-0941,2025-08-31,1,15.6,1,0,0,9.4,1,0.0
SKU-0941,2025-09-14,0,0.0,0,0,0,9.4,1,0.0
SKU-0941,2025-09-28,0,0.0,0,0,0,9.4,1,7.0
SKU-0941,2025-10-12,7,15.4,2,0,1,9.4,1,5.0
SKU-0941,2025-10-26,5,15.5,1,0,1,9.4,1,0.0
SKU-0941,2025-11-09,0,0.0,0,0,0,9.4,1,4.0
SKU-0941,2025-11-23,4,15.333333333333334,3,0,0,9.4,1,7.0
SKU-0941,2025-12-07,7,15.100000000000001,2,0,1,9.4,1,0.0
SKU-0941,2025-12-21,0,0.0,0,0,0,9.4,1,2.0
SKU-0942,2025-01-05,10,8.799999999999999,3,0,0,21.9,1,5.0
SKU-0942,2025-01-19,5,8.7,1,0,0,21.9,1,3.0
SKU-0942,2025-02-02,3,8.7,1,0,1,21.9,1,0.0
SKU-0942,2025-02-16,0,0.0,0,0,0,21.9,1,2.0
SKU-0942,2025-03-02,2,8.75,2,0,0,21.9,1,2.0
SKU-0942,2025-03-16,2,8.7,1,0,0,21.9,1,0.0
SKU-0942,2025-03-30,0,0.0,0,0,0,21.9,1,3.0
SKU-0942,2025-04-13,3,8.8,1,0,0,21.9,1,5.0
SKU-0942,2025-04-27,5,8.633333333333333,3,0,0,21.9,1,0.0
SKU-0942,2025-05-11,0,0.0,0,0,0,21.9,1,2.0
SKU-0942,2025-05-25,2,8.8,1,0,0,21.9,1,10.0
SKU-0942,2025-06-08,10,8.72,5,0,2,21.9,1,4.0
SKU-0942,2025-06-22,4,8.6,3,0,2,21.9,1,6.0
SKU-0942,2025-07-06,6,8.7,4,2,1,21.9,1,4.0
SKU-0942,2025-07-20,4,8.8,2,0,0,21.9,1,1.0
SKU-0942,2025-08-03,1,8.6,1,0,0,21.9,1,1.0
SKU-0942,2025-08-17,1,8.7,1,0,1,21.9,1,5.0
SKU-0942,2025-08-31,5,8.6,3,1,2,21.9,1,4.0
SKU-0942,2025-09-14,4,8.7,2,0,0,21.9,1,6.0
SKU-0942,2025-09-28,6,8.725,4,0,2,21.9,1,0.0
SKU-0942,2025-10-12,0,0.0,0,0,0,21.9,1,3.0
SKU-0942,2025-10-26,3,8.649999999999999,2,0,0,21.9,1,3.0
SKU-0942,2025-11-09,3,8.7,2,0,0,21.9,1,2.0
SKU-0942,2025-11-23,2,8.7,1,0,0,21.9,1,9.0
SKU-0942,2025-12-07,9,8.74,5,0,2,21.9,1,7.0
SKU-0943,2025-01-12,2,21.5,1,0,0,23.3,2,4.0
SKU-0943,2025-01-26,4,21.175,4,0,0,23.3,2,8.0
SKU-0943,2025-02-09,8,21.2,3,0,1,23.3,2,4.0
SKU-0943,2025-02-23,4,21.4,1,0,0,23.3,2,5.0
SKU-0943,2025-03-09,5,21.0,2,0,0,23.3,2,6.0
SKU-0943,2025-03-23,6,21.2,3,0,2,23.3,2,4.0
SKU-0943,2025-04-06,4,21.233333333333334,3,0,1,23.3,2,1.0
SKU-0943,2025-04-20,1,21.3,1,0,1,23.3,2,3.0
SKU-0943,2025-05-04,3,21.3,1,1,1,23.3,2,1.0
SKU-0943,2025-05-18,1,21.1,1,0,1,23.3,2,7.0
SKU-0943,2025-06-01,7,21.366666666666664,3,0,1,23.3,2,0.0
SKU-0943,2025-06-15,0,0.0,0,0,0,23.3,2,6.0
SKU-0943,2025-06-29,6,21.166666666666668,3,0,2,23.3,2,19.0
SKU-0943,2025-07-13,19,21.166666666666668,6,0,2,23.3,2,15.0
SKU-0943,2025-07-27,15,21.26666666666667,6,1,0,23.3,2,0.0
SKU-0943,2025-08-10,0,0.0,0,0,0,23.3,2,3.0
SKU-0943,2025-08-24,3,21.2,1,0,0,23.3,2,5.0
SKU-0943,2025-09-07,5,21.066666666666666,3,0,1,23.3,2,11.0
SKU-0943,2025-09-21,11,21.2,4,0,0,23.3,2,7.0
SKU-0943,2025-10-05,7,21.400000000000002,3,0,1,23.3,2,5.0
SKU-0943,2025-10-19,5,21.3,2,0,1,23.3,2,4.0
SKU-0943,2025-11-02,4,21.3,1,0,0,23.3,2,11.0
SKU-0943,2025-11-16,11,21.2,3,0,0,23.3,2,6.0
SKU-0943,2025-11-30,6,21.119999999999997,5,0,0,23.3,2,6.0
SKU-0944,2025-01-12,7,19.15,2,0,0,19.7,2,3.0
SKU-0944,2025-01-26,3,19.1,1,0,0,19.7,2,4.0
SKU-0944,2025-02-09,4,18.96666666666667,3,0,0,19.7,2,11.0
SKU-0944,2025-02-23,11,19.04,5,0,0,19.7,2,5.0
SKU-0944,2025-03-09,5,19.3,3,0,0,19.7,2,4.0
SKU-0944,2025-03-23,4,19.35,2,0,1,19.7,2,6.0
SKU-0944,2025-04-06,6,19.0,3,0,2,19.7,2,1.0
SKU-0944,2025-04-20,1,19.1,1,0,0,19.7,2,3.0
SKU-0944,2025-05-04,3,18.9,2,0,0,19.7,2,8.0
SKU-0944,2025-05-18,8,19.233333333333334,3,0,0,19.7,2,11.0
SKU-0944,2025-06-01,11,19.0,4,0,0,19.7,2,15.0
SKU-0944,2025-06-15,15,19.125,4,0,0,19.7,2,3.0
SKU-0944,2025-06-29,3,19.2,2,0,0,19.7,2,9.0
SKU-0944,2025-07-13,9,19.266666666666666,3,0,1,19.7,2,17.0
SKU-0944,2025-07-27,17,19.1875,8,0,1,19.7,2,8.0
SKU-0944,2025-08-10,8,19.1,4,1,2,19.7,2,3.0
SKU-0944,2025-08-24,3,19.1,2,0,0,19.7,2,2.0
SKU-0944,2025-09-07,2,19.0,2,0,0,19.7,2,5.0
SKU-0944,2025-09-21,5,19.05,4,0,1,19.7,2,14.0
SKU-0944,2025-10-05,14,19.0,5,0,0,19.7,2,4.0
SKU-0944,2025-10-19,4,19.1,2,0,1,19.7,2,10.0
SKU-0944,2025-11-02,10,19.240000000000002,5,0,2,19.7,2,2.0
SKU-0944,2025-11-16,2,19.2,1,0,0,19.7,2,8.0
SKU-0944,2025-11-30,8,19.066666666666666,3,0,1,19.7,2,7.0
SKU-0944,2025-12-14,7,19.325,4,1,0,19.7,2,4.0
SKU-0944,2025-12-28,4,19.0,3,0,2,19.7,2,5.0
SKU-0945,2025-01-05,5,11.5,1,1,1,21.6,1,4.0
SKU-0945,2025-01-19,4,11.533333333333333,3,0,1,21.6,1,0.0
SKU-0945,2025-02-02,0,0.0,0,0,0,21.6,1,4.0
SKU-0945,2025-02-16,4,11.6,1,0,0,21.6,1,3.0
SKU-0945,2025-03-02,3,11.6,3,0,1,21.6,1,6.0
SKU-0945,2025-03-16,6,11.55,2,0,1,21.6,1,1.0
SKU-0945,2025-03-30,1,11.4,1,0,1,21.6,1,5.0
SKU-0945,2025-04-13,5,11.5,1,0,0,21.6,1,3.0
SKU-0945,2025-04-27,3,11.45,2,0,0,21.6,1,1.0
SKU-0945,2025-05-11,1,11.5,1,0,0,21.6,1,7.0
SKU-0945,2025-05-25,7,11.566666666666668,3,0,1,21.6,1,5.0
SKU-0945,2025-06-08,5,11.7,2,0,2,21.6,1,7.0
SKU-0945,2025-06-22,7,11.466666666666667,3,0,0,21.6,1,3.0
SKU-0945,2025-07-06,3,11.350000000000001,2,1,1,21.6,1,8.0
SKU-0945,2025-07-20,8,11.525,4,0,1,21.6,1,7.0
SKU-0945,2025-08-03,7,11.466666666666667,3,1,0,21.6,1,7.0
SKU-0945,2025-08-17,7,11.55,2,0,0,21.6,1,1.0
SKU-0945,2025-08-31,1,11.3,1,0,1,21.6,1,9.0
SKU-0945,2025-09-14,9,11.525,4,0,1,21.6,1,5.0
SKU-0945,2025-09-28,5,11.533333333333333,3,0,1,21.6,1,5.0
SKU-0945,2025-10-12,5,11.6,2,0,0,21.6,1,8.0
SKU-0945,2025-10-26,8,11.5,2,0,0,21.6,1,5.0
SKU-0945,2025-11-09,5,11.475,4,0,0,21.6,1,5.0
SKU-0945,2025-11-23,5,11.55,2,0,0,21.6,1,7.0
SKU-0945,2025-12-07,7,11.433333333333332,3,0,0,21.6,1,4.0
SKU-0945,2025-12-21,4,11.45,4,0,1,21.6,1,7.0
SKU-0946,2025-01-12,3,22.6,1,0,0,20.1,1,3.0
SKU-0946,2025-01-26,3,22.950000000000003,2,0,0,20.1,1,0.0
SKU-0946,2025-02-09,0,0.0,0,0,0,20.1,1,3.0
SKU-0946,2025-02-23,3,22.7,1,0,0,20.1,1,4.0
SKU-0946,2025-03-09,4,22.833333333333332,3,0,0,20.1,1,4.0
SKU-0946,2025-03-23,4,23.03333333333333,3,0,1,20.1,1,3.0
SKU-0946,2025-04-06,3,22.75,2,0,0,20.1,1,8.0
SKU-0946,2025-04-20,8,22.96666666666667,3,1,1,20.1,1,5.0
SKU-0946,2025-05-04,5,22.7,2,0,0,20.1,1,0.0
SKU-0946,2025-05-18,0,0.0,0,0,0,20.1,1,10.0
SKU-0946,2025-06-01,10,22.7,3,0,2,20.1,1,5.0
SKU-0946,2025-06-15,5,22.9,1,0,0,20.1,1,6.0
SKU-0946,2025-06-29,6,22.8,2,0,0,20.1,1,2.0
SKU-0946,2025-07-13,2,23.0,1,0,1,20.1,1,5.0
SKU-0946,2025-07-27,5,22.75,2,0,1,20.1,1,0.0
SKU-0946,2025-08-10,0,0.0,0,0,0,20.1,1,5.0
SKU-0946,2025-08-24,5,23.15,2,0,0,20.1,1,1.0
SKU-0946,2025-09-07,1,23.0,1,0,1,20.1,1,6.0
SKU-0946,2025-09-21,6,22.833333333333332,3,0,0,20.1,1,7.0
SKU-0946,2025-10-05,7,23.166666666666668,3,0,1,20.1,1,8.0
SKU-0946,2025-10-19,8,22.766666666666666,3,0,0,20.1,1,11.0
SKU-0946,2025-11-02,11,23.02,5,1,2,20.1,1,1.0
SKU-0946,2025-11-16,1,22.7,1,0,0,20.1,1,2.0
SKU-0946,2025-11-30,2,23.4,1,0,0,20.1,1,19.0
SKU-0946,2025-12-14,19,22.78333333333333,6,1,1,20.1,1,21.0
SKU-0946,2025-12-28,21,22.82857142857143,7,1,3,20.1,1,10.0
SKU-0947,2025-01-05,2,3.9,1,0,0,7.0,2,7.0
SKU-0947,2025-01-19,7,3.9,4,0,0,7.0,2,13.0
SKU-0947,2025-02-02,13,3.9,5,0,2,7.0,2,7.0
SKU-0947,2025-02-16,7,3.875,4,0,2,7.0,2,4.0
SKU-0947,2025-03-02,4,3.966666666666667,3,0,1,7.0,2,4.0
SKU-0947,2025-03-16,4,3.9,2,0,0,7.0,2,7.0
SKU-0947,2025-03-30,7,3.925,4,0,0,7.0,2,2.0
SKU-0947,2025-04-13,2,3.9,2,0,0,7.0,2,7.0
SKU-0947,2025-04-27,7,3.9,2,0,0,7.0,2,5.0
SKU-0947,2025-05-11,5,3.9,1,0,0,7.0,2,4.0
SKU-0947,2025-05-25,4,3.9,2,0,0,7.0,2,2.0
SKU-0947,2025-06-08,2,3.8,2,0,0,7.0,2,8.0
SKU-0947,2025-06-22,8,3.9333333333333336,3,0,1,7.0,2,6.0
SKU-0947,2025-07-06,6,3.9,3,0,1,7.0,2,10.0
SKU-0947,2025-07-20,10,3.9,3,0,1,7.0,2,3.0
SKU-0947,2025-08-03,3,3.9,1,0,0,7.0,2,21.0
SKU-0947,2025-08-17,21,3.9000000000000004,9,0,2,7.0,2,8.0
SKU-0947,2025-08-31,8,3.9,4,0,1,7.0,2,7.0
SKU-0947,2025-09-14,7,3.8666666666666667,3,0,3,7.0,2,4.0
SKU-0947,2025-09-28,4,3.9,1,0,0,7.0,2,11.0
SKU-0947,2025-10-12,11,3.9,4,0,2,7.0,2,0.0
SKU-0947,2025-10-26,0,0.0,0,0,0,7.0,2,5.0
SKU-0947,2025-11-09,5,3.875,4,1,2,7.0,2,6.0
SKU-0947,2025-11-23,6,3.9,2,0,1,7.0,2,10.0
SKU-0947,2025-12-07,10,3.9,3,0,0,7.0,2,6.0
SKU-0947,2025-12-21,6,3.95,2,0,0,7.0,2,3.0
SKU-0948,2025-01-19,10,12.775,4,0,2,24.8,1,2.0
SKU-0948,2025-02-02,2,12.9,2,0,0,24.8,1,3.0
SKU-0948,2025-02-16,3,12.866666666666667,3,0,1,24.8,1,5.0
SKU-0948,2025-03-02,5,12.9,2,0,0,24.8,1,2.0
SKU-0948,2025-03-16,2,12.9,2,0,0,24.8,1,4.0
SKU-0948,2025-03-30,4,12.9,2,0,0,24.8,1,1.0
SKU-0948,2025-04-13,1,12.7,1,0,0,24.8,1,3.0
SKU-0948,2025-04-27,3,12.9,3,0,2,24.8,1,7.0
SKU-0948,2025-05-11,7,12.9,3,0,1,24.8,1,6.0
SKU-0948,2025-05-25,6,13.0,2,0,0,24.8,1,2.0
SKU-0948,2025-06-08,2,12.9,1,0,1,24.8,1,3.0
SKU-0948,2025-06-22,3,12.95,2,0,0,24.8,1,1.0
SKU-0948,2025-07-06,1,12.8,1,0,0,24.8,1,8.0
SKU-0948,2025-07-20,8,12.825,4,0,1,24.8,1,11.0
SKU-0948,2025-08-03,11,13.0,4,0,3,24.8,1,2.0
SKU-0948,2025-08-17,2,12.85,2,0,1,24.8,1,5.0
SKU-0948,2025-08-31,5,12.75,2,0,0,24.8,1,17.0
SKU-0948,2025-09-14,17,12.928571428571429,7,0,0,24.8,1,6.0
SKU-0948,2025-09-28,6,12.799999999999999,3,0,1,24.8,1,1.0
SKU-0948,2025-10-12,1,12.9,1,0,1,24.8,1,6.0
SKU-0948,2025-10-26,6,12.85,2,0,0,24.8,1,5.0
SKU-0948,2025-11-09,5,12.95,2,0,1,24.8,1,1.0
SKU-0948,2025-11-23,1,13.0,1,0,1,24.8,1,4.0
SKU-0948,2025-12-07,4,12.8,2,0,0,24.8,1,13.0
SKU-0948,2025-12-21,13,12.75,6,3,1,24.8,1,3.0
SKU-0949,2025-01-05,2,6.6,1,1,1,3.9,2,5.0
SKU-0949,2025-01-19,5,6.65,2,0,0,3.9,2,0.0
SKU-0949,2025-02-02,0,0.0,0,0,0,3.9,2,0.0
SKU-0949,2025-02-16,0,0.0,0,0,0,3.9,2,4.0
SKU-0949,2025-03-02,4,6.55,2,0,1,3.9,2,0.0
SKU-0949,2025-03-16,0,0.0,0,0,0,3.9,2,1.0
SKU-0949,2025-03-30,1,6.6,1,0,0,3.9,2,0.0
SKU-0949,2025-04-13,0,0.0,0,0,0,3.9,2,0.0
SKU-0949,2025-04-27,0,0.0,0,0,0,3.9,2,4.0
SKU-0949,2025-05-11,4,6.633333333333333,3,0,1,3.9,2,3.0
SKU-0949,2025-05-25,3,6.7,1,0,0,3.9,2,0.0
SKU-0949,2025-06-08,0,0.0,0,0,0,3.9,2,1.0
SKU-0949,2025-06-22,1,6.7,1,0,0,3.9,2,5.0
SKU-0949,2025-07-06,5,6.5,1,0,1,3.9,2,5.0
SKU-0949,2025-07-20,5,6.7,1,0,0,3.9,2,6.0
SKU-0949,2025-08-03,6,6.633333333333333,3,0,1,3.9,2,0.0
SKU-0949,2025-08-17,0,0.0,0,0,0,3.9,2,1.0
SKU-0949,2025-08-31,1,6.5,1,0,0,3.9,2,4.0
SKU-0949,2025-09-14,4,6.6,2,0,0,3.9,2,1.0
SKU-0949,2025-09-28,1,6.7,1,0,0,3.9,2,2.0
